2020-04-06 10:43:55.969 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.spring.redis.RedisTest], using SpringBootContextLoader
2020-04-06 12:52:21.673 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redis-com.spring.redis.property.RedisProperties' of type [com.spring.redis.property.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 12:52:21.681 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.spring.redis.config.redis.RedisConfig$$EnhancerBySpringCGLIB$$57945c30] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 12:52:21.829 [main] INFO  com.spring.redis.config.redis.RedisConfig - redis nodes : 192.168.112.131:8001,192.168.112.131:8002,192.168.112.131:8003,192.168.112.131:8004,192.168.112.131:8005,192.168.112.131:8006
2020-04-06 12:52:22.059 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-04-06 12:52:22.071 [main] INFO  com.spring.redis.config.redis.RedisConfig - redisTemplate.................................................
2020-04-06 12:52:22.318 [main] INFO  com.spring.redis.config.redis.RedisConfig - keyGenerator.................................................
2020-04-06 12:52:22.348 [main] INFO  com.spring.redis.config.redis.RedisConfig - cacheManager.................................................
2020-04-06 12:52:22.366 [main] INFO  com.spring.redis.config.redis.RedisConfig - errorHandler.................................................
2020-04-06 12:52:23.472 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-06 12:52:24.336 [main] INFO  com.spring.redis.RedisTest - Started RedisTest in 5.337 seconds (JVM running for 8.03)
2020-04-06 12:52:24.848 [main] INFO  com.spring.redis.RedisTest - string..............
2020-04-06 12:52:24.878 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-06 12:52:24.883 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-04-06 13:17:02.880 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.spring.redis.RedisTest], using SpringBootContextLoader
2020-04-06 13:17:02.892 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.spring.redis.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-04-06 13:17:02.893 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.spring.redis.RedisTest]: RedisTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-04-06 13:17:03.126 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.spring.redis.SpringRedisApplication for test class com.spring.redis.RedisTest
2020-04-06 13:17:03.287 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-04-06 13:17:03.312 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@9d157ff, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2f162cc0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5df417a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7c041b41, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7f69d591, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61078690, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1cb3ec38, org.springframework.test.context.event.EventPublishingTestExecutionListener@403132fc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@71c5b236, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2cab9998, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2f7a7219, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@669513d8, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3a1d593e]
2020-04-06 13:17:03.731 [main] INFO  com.spring.redis.RedisTest - Starting RedisTest on DESKTOP-HMQUVHD with PID 17604 (started by 13216 in E:\chrome_dowload\redis)
2020-04-06 13:17:03.732 [main] INFO  com.spring.redis.RedisTest - No active profile set, falling back to default profiles: default
2020-04-06 13:17:04.969 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-04-06 13:17:04.974 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-04-06 13:17:05.034 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27ms. Found 0 Redis repository interfaces.
2020-04-06 13:17:05.458 [main] INFO  c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor - Post-processing PropertySource instances
2020-04-06 13:17:05.552 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
2020-04-06 13:17:05.552 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource Inlined Test Properties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2020-04-06 13:17:05.552 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
2020-04-06 13:17:05.553 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableMapPropertySourceWrapper
2020-04-06 13:17:05.553 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
2020-04-06 13:17:05.553 [main] INFO  c.u.j.EncryptablePropertySourceConverter - Converting PropertySource applicationConfig: [classpath:/application.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
2020-04-06 13:17:05.635 [main] INFO  c.u.j.filter.DefaultLazyPropertyFilter - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
2020-04-06 13:17:05.829 [main] INFO  c.u.j.resolver.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
2020-04-06 13:17:05.831 [main] INFO  c.u.j.detector.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
2020-04-06 13:17:05.969 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.hibernate.validator.internal.constraintvalidators.bv.NotNullValidator' of type [org.hibernate.validator.internal.constraintvalidators.bv.NotNullValidator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 13:17:06.162 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.hibernate.validator.internal.constraintvalidators.bv.NotNullValidator' of type [org.hibernate.validator.internal.constraintvalidators.bv.NotNullValidator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 13:17:06.164 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redis-com.spring.redis.config.property.RedisProperties' of type [com.spring.redis.config.property.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 13:17:06.172 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.spring.redis.config.redis.RedisConfig$$EnhancerBySpringCGLIB$$70b03e05] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-04-06 13:17:06.316 [main] INFO  com.spring.redis.config.redis.RedisConfig - redis nodes : 192.168.112.131:8001,192.168.112.131:8002,192.168.112.131:8003,192.168.112.131:8004,192.168.112.131:8005,192.168.112.131:8006
2020-04-06 13:17:06.624 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-04-06 13:17:08.062 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-04-06 13:17:08.946 [main] INFO  com.spring.redis.RedisTest - Started RedisTest in 5.565 seconds (JVM running for 8.483)
2020-04-06 13:17:09.420 [main] INFO  com.spring.redis.RedisTest - string..............
2020-04-06 13:17:09.453 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-06 13:17:09.457 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-04-06 13:17:58.491 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.spring.redis.RedisTest], using SpringBootContextLoader
2020-04-06 13:17:58.503 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.spring.redis.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-04-06 13:17:58.505 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.spring.redis.RedisTest]: RedisTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-04-06 13:17:58.693 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.spring.redis.SpringRedisApplication for test class com.spring.redis.RedisTest
2020-04-06 13:17:58.868 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-04-06 13:17:58.914 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@9d157ff, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2f162cc0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5df417a7, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7c041b41, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7f69d591, org.springframework.test.context.transaction.TransactionalTestExecutionListener@61078690, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1cb3ec38, org.springframework.test.context.event.EventPublishingTestExecutionListener@403132fc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@71c5b236, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2cab9998, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2f7a7219, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@669513d8, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3a1d593e]
